"","date","site_code","nitrate_mgL","discharge_Ls"
"306",1986-09-16,"GREEN4",0.0316151228571429,76.6087962962963
"307",1986-09-17,"GREEN4",0.0316351324285714,73.599537037037
"308",1986-09-18,"GREEN4",0.031655142,70.7986111111111
"309",1986-09-19,"GREEN4",0.031655142,68.1134259259259
"310",1986-09-20,"GREEN4",0.031655142,65.8796296296296
"311",1986-09-21,"GREEN4",0.031655142,64.2708333333333
"312",1986-09-22,"GREEN4",0.031655142,63.5532407407407
"313",1986-09-23,"GREEN4",0.031655142,62.7199074074074
"314",1986-09-24,"GREEN4",0.031655142,63.5185185185185
"315",1986-09-25,"GREEN4",0.031655142,62.9861111111111
"316",1986-09-26,"GREEN4",0.031795209,60.7986111111111
"317",1986-09-27,"GREEN4",0.031935276,59.6527777777778
"318",1986-09-28,"GREEN4",0.032075343,58.5532407407407
"319",1986-09-29,"GREEN4",0.03221541,57.3958333333333
"320",1986-09-30,"GREEN4",0.032355477,55.0115740740741
"321",1986-10-01,"GREEN4",0.032495544,56.1921296296296
"322",1986-10-02,"GREEN4",0.032635611,NA
"323",1986-10-03,"GREEN4",0.0348966925714286,NA
"324",1986-10-04,"GREEN4",0.0371577741428571,NA
"325",1986-10-05,"GREEN4",0.0394188557142857,NA
"326",1986-10-06,"GREEN4",0.0416799372857143,NA
"327",1986-10-07,"GREEN4",0.0439410188571429,NA
"328",1986-10-08,"GREEN4",0.0462021004285714,NA
"329",1986-10-09,"GREEN4",0.048463182,NA
"330",1986-10-10,"GREEN4",0.0507242635714286,NA
"331",1986-10-11,"GREEN4",0.0529853451428571,NA
"332",1986-10-12,"GREEN4",0.0552464267142857,NA
"333",1986-10-13,"GREEN4",0.0575075082857143,NA
"334",1986-10-14,"GREEN4",0.0597685898571429,NA
"335",1986-10-15,"GREEN4",0.0620296714285714,NA
"336",1986-10-16,"GREEN4",0.064290753,NA
"337",1986-10-17,"GREEN4",0.0682626529285714,NA
"338",1986-10-18,"GREEN4",0.0722345528571429,NA
"339",1986-10-19,"GREEN4",0.0762064527857143,NA
"340",1986-10-20,"GREEN4",0.0801783527142857,NA
"341",1986-10-21,"GREEN4",0.0841502526428571,NA
"342",1986-10-22,"GREEN4",0.0881221525714286,NA
"343",1986-10-23,"GREEN4",0.0920940525,NA
"344",1986-10-24,"GREEN4",0.0960659524285714,NA
"345",1986-10-25,"GREEN4",0.100037852357143,NA
"346",1986-10-26,"GREEN4",0.104009752285714,NA
"347",1986-10-27,"GREEN4",0.107981652214286,NA
"348",1986-10-28,"GREEN4",0.111953552142857,NA
"349",1986-10-29,"GREEN4",0.115925452071429,NA
"350",1986-10-30,"GREEN4",0.119897352,NA
"351",1986-11-28,"GREEN4",0.176064219,NA
"352",1986-12-30,"GREEN4",0.162757854,NA
"353",1987-01-29,"GREEN4",0.214862778,NA
"354",1987-02-26,"GREEN4",0.176344353,NA
"355",1987-03-26,"GREEN4",0.128301372,NA
"356",1987-04-30,"GREEN4",0.207019026,NA
"357",1987-05-01,"GREEN4",0.211661246571429,NA
"358",1987-05-02,"GREEN4",0.216303467142857,NA
"359",1987-05-03,"GREEN4",0.220945687714286,NA
"360",1987-05-04,"GREEN4",0.225587908285714,NA
"361",1987-05-05,"GREEN4",0.230230128857143,NA
"362",1987-05-06,"GREEN4",0.234872349428571,NA
"363",1987-05-07,"GREEN4",0.23951457,NA
"364",1987-05-08,"GREEN4",0.244156790571429,NA
"365",1987-05-09,"GREEN4",0.248799011142857,NA
"366",1987-05-10,"GREEN4",0.253441231714286,NA
"367",1987-05-11,"GREEN4",0.258083452285714,NA
"368",1987-05-12,"GREEN4",0.262725672857143,NA
"369",1987-05-13,"GREEN4",0.267367893428571,NA
"370",1987-05-14,"GREEN4",0.272010114,NA
"371",1987-05-15,"GREEN4",0.279533712857143,NA
"372",1987-05-16,"GREEN4",0.287057311714286,NA
"373",1987-05-17,"GREEN4",0.294580910571429,NA
"374",1987-05-18,"GREEN4",0.302104509428571,NA
"375",1987-05-19,"GREEN4",0.309628108285714,NA
"376",1987-05-20,"GREEN4",0.317151707142857,NA
"377",1987-05-21,"GREEN4",0.324675306,NA
"378",1987-05-22,"GREEN4",0.324115038,NA
"379",1987-05-23,"GREEN4",0.32355477,NA
"380",1987-05-24,"GREEN4",0.322994502,NA
"381",1987-05-25,"GREEN4",0.322434234,NA
"382",1987-05-26,"GREEN4",0.321873966,NA
"383",1987-05-27,"GREEN4",0.321313698,NA
"384",1987-05-28,"GREEN4",0.32075343,NA
"385",1987-05-29,"GREEN4",0.318512358,NA
"386",1987-05-30,"GREEN4",0.316271286,NA
"387",1987-05-31,"GREEN4",0.314030214,NA
"388",1987-06-01,"GREEN4",0.311789142,NA
"389",1987-06-02,"GREEN4",0.30954807,NA
"390",1987-06-03,"GREEN4",0.307306998,NA
"391",1987-06-04,"GREEN4",0.305065926,145.127314814815
"392",1987-06-05,"GREEN4",0.290238833571429,180.972222222222
"393",1987-06-06,"GREEN4",0.275411741142857,209.965277777778
"394",1987-06-07,"GREEN4",0.260584648714286,232.916666666667
"395",1987-06-08,"GREEN4",0.245757556285714,295.717592592593
"396",1987-06-09,"GREEN4",0.230930463857143,365.532407407407
"397",1987-06-10,"GREEN4",0.216103371428571,278.842592592593
"398",1987-06-11,"GREEN4",0.201276279,252.604166666667
"399",1987-06-12,"GREEN4",0.198374891142857,248.101851851852
"400",1987-06-13,"GREEN4",0.195473503285714,244.12037037037
"401",1987-06-14,"GREEN4",0.192572115428571,236.134259259259
"402",1987-06-15,"GREEN4",0.189670727571429,224.421296296296
"403",1987-06-16,"GREEN4",0.186769339714286,234.097222222222
"404",1987-06-17,"GREEN4",0.183867951857143,211.087962962963
"405",1987-06-18,"GREEN4",0.180966564,186.574074074074
"406",1987-06-19,"GREEN4",0.175323864857143,186.793981481481
"407",1987-06-20,"GREEN4",0.169681165714286,184.351851851852
"408",1987-06-21,"GREEN4",0.164038466571429,184.583333333333
"409",1987-06-22,"GREEN4",0.158395767428571,178.425925925926
"410",1987-06-23,"GREEN4",0.152753068285714,176.886574074074
"411",1987-06-24,"GREEN4",0.147110369142857,168.796296296296
"412",1987-06-25,"GREEN4",0.14146767,170.740740740741
"413",1987-06-26,"GREEN4",0.138966473571429,178.611111111111
"414",1987-06-27,"GREEN4",0.136465277142857,181.446759259259
"415",1987-06-28,"GREEN4",0.133964080714286,184.826388888889
"416",1987-06-29,"GREEN4",0.131462884285714,275.25462962963
"417",1987-06-30,"GREEN4",0.128961687857143,278.993055555556
"418",1987-07-01,"GREEN4",0.126460491428571,250.694444444444
"419",1987-07-02,"GREEN4",0.123959295,210.856481481481
"420",1987-07-03,"GREEN4",0.121458098571429,185.173611111111
"421",1987-07-04,"GREEN4",0.118956902142857,170.416666666667
"422",1987-07-05,"GREEN4",0.116455705714286,157.627314814815
"423",1987-07-06,"GREEN4",0.113954509285714,149.710648148148
"424",1987-07-07,"GREEN4",0.111453312857143,144.710648148148
"425",1987-07-08,"GREEN4",0.108952116428571,142.5
"426",1987-07-09,"GREEN4",0.10645092,140.023148148148
"427",1987-07-10,"GREEN4",0.1031593455,137.326388888889
"428",1987-07-11,"GREEN4",0.099867771,138.773148148148
"429",1987-07-12,"GREEN4",0.0965761965,149.143518518519
"430",1987-07-13,"GREEN4",0.093284622,153.541666666667
"431",1987-07-14,"GREEN4",0.0899930475,169.94212962963
"432",1987-07-15,"GREEN4",0.086701473,173.75
"433",1987-07-16,"GREEN4",0.0834098985,165.289351851852
"434",1987-07-17,"GREEN4",0.080118324,161.30787037037
"435",1987-07-18,"GREEN4",0.0768267495,154.074074074074
"436",1987-07-19,"GREEN4",0.073535175,141.805555555556
"437",1987-07-20,"GREEN4",0.0702436005,131.574074074074
"438",1987-07-21,"GREEN4",0.066952026,131.631944444444
"439",1987-07-22,"GREEN4",0.0636604515,143.587962962963
"440",1987-07-23,"GREEN4",0.060368877,148.229166666667
"441",1987-07-24,"GREEN4",0.058127805,147.962962962963
"442",1987-07-25,"GREEN4",0.055886733,148.831018518519
"443",1987-07-26,"GREEN4",0.053645661,164.351851851852
"444",1987-07-27,"GREEN4",0.051404589,168.506944444444
